FECHA;HORA;VOLTAJE (VAC);CORRIENTE  (A);POTENCIA (W);TEMPERATURA (°C);VELOCIDAD MECANICA (RPM);VIBRACIONES EJE X;NORMAL ;REVISION ;MANTENIMIENTO ;FALLA
27/2/2021;15:12:52;95;1,3;123,5;32,5;3200;249;;1;;
27/2/2021;15:12:53;95;1,2;114;33,1;3225;247;;1;;
27/2/2021;15:12:54;95;1,3;123,5;32,1;3195;245;;1;;
27/2/2021;15:12:55;95;1,3;123,5;33,1;3200;255;;1;;
27/2/2021;15:12:56;95;1,4;133;32,1;3195;265;;1;;
27/2/2021;15:12:57;95;1,2;114;33,1;3200;245;;1;;
27/2/2021;15:12:58;95;1,3;123,5;33,5;3225;274;;1;;
27/2/2021;15:12:59;95;1,4;133;33,1;3195;239;;1;;
27/2/2021;15:13:00;95;1,3;123,5;32,3;3185;246;;1;;
27/2/2021;15:13:01;95;1,4;133;32,7;3200;247;;1;;
27/2/2021;15:13:02;95;1,2;114;32,8;3195;250;;1;;
27/2/2021;15:13:03;95;1,4;133;32,3;3190;249;;1;;
27/2/2021;15:13:04;95;1,3;123,5;32,7;3200;247;;1;;
27/2/2021;15:13:05;95;1,2;114;32,8;3225;245;;1;;
27/2/2021;15:13:06;95;1,3;123,5;32,8;3195;255;;1;;
27/2/2021;15:13:07;95;1,3;123,5;32,3;3200;265;;1;;
27/2/2021;15:13:08;95;1,4;133;32,7;3250;245;;1;;
27/2/2021;15:13:09;95;1,2;114;32,8;3200;274;;1;;
27/2/2021;15:13:10;95;1,4;133;32,3;3225;239;;1;;
27/2/2021;15:13:11;95;1,2;114;32,7;3195;250;;1;;
27/2/2021;15:13:12;95;1,4;133;32,8;3185;249;;1;;
27/2/2021;15:13:13;95;1,3;123,5;32,5;3200;247;;1;;
27/2/2021;15:13:14;95;1,2;114;33,1;3195;245;;1;;
27/2/2021;15:13:15;95;1,3;123,5;32,1;3190;255;;1;;
27/2/2021;15:13:16;95;1,2;114;33,1;3185;265;;1;;
27/2/2021;15:13:17;95;1,4;133;32,1;3195;245;;1;;
27/2/2021;15:13:18;95;1,3;123,5;33,1;3200;274;;1;;
27/2/2021;15:13:19;95;1,2;114;32,8;3225;239;;1;;
27/2/2021;15:13:20;95;1,4;133;32,8;3195;246;;1;;
27/2/2021;15:13:21;95;1,3;123,5;32,3;3185;247;;1;;
27/2/2021;15:13:22;95;1,4;133;32,7;3200;250;;1;;
27/2/2021;15:13:23;95;1,3;123,5;32,8;3195;249;;1;;
27/2/2021;15:13:24;95;1,4;133;32,3;3190;247;;1;;
27/2/2021;15:13:25;95;1,2;114;32,7;3200;245;;1;;
27/2/2021;15:13:26;95;1,4;133;32,8;3225;255;;1;;
27/2/2021;15:13:27;95;1,3;123,5;32,5;3195;265;;1;;
27/2/2021;15:13:28;95;1,2;114;33,1;3185;245;;1;;
27/2/2021;15:13:29;95;1,3;123,5;32,1;3200;274;;1;;
27/2/2021;15:13:30;95;1,3;123,5;33,1;3195;239;;1;;
27/2/2021;15:13:31;95;1,4;133;32,1;3190;246;;1;;
27/2/2021;15:13:32;95;1,2;114;33,1;3185;247;;1;;
27/2/2021;15:13:33;95;1,4;133;32,8;3195;250;;1;;
27/2/2021;15:13:34;95;1,2;114;31,8;3200;249;;1;;
27/2/2021;15:13:35;95;1,4;133;32,9;3225;247;;1;;
27/2/2021;15:13:36;95;1,3;123,5;31,9;3195;245;;1;;
27/2/2021;15:13:37;95;1,2;114;32,5;3185;255;;1;;
27/2/2021;15:13:38;95;1,3;123,5;33,1;3200;265;;1;;
27/2/2021;15:13:39;95;1,1;104,5;32,1;3195;245;;1;;
27/2/2021;15:13:40;95;1,4;133;32,7;3190;274;;1;;
27/2/2021;15:13:41;95;1,2;114;32,3;3200;239;;1;;
27/2/2021;15:13:42;95;1,4;133;31,7;3225;246;;1;;
27/2/2021;15:13:43;95;1,3;123,5;31,8;3195;247;;1;;
27/2/2021;15:13:44;95;1,2;114;31,9;3185;250;;1;;
27/2/2021;15:13:45;95;1,3;123,5;32,5;3200;249;;1;;
27/2/2021;15:13:46;95;1,3;123,5;32,7;3200;247;;1;;
27/2/2021;15:13:47;95;1,4;133;32,8;3250;245;;1;;
27/2/2021;15:13:48;95;1,2;114;31,8;3200;255;;1;;
27/2/2021;15:13:49;95;1,3;123,5;32,9;3225;265;;1;;
27/2/2021;15:13:50;95;1,4;133;32,5;3195;245;;1;;
27/2/2021;15:13:51;95;1,2;114;32,7;3185;274;;1;;
27/2/2021;15:13:52;95;1,1;104,5;32,8;3200;250;;1;;
27/2/2021;15:13:53;95;1,4;133;31,8;3195;249;;1;;
27/2/2021;15:13:54;95;1,3;123,5;32,9;3190;247;;1;;
27/2/2021;15:13:55;95;1,2;114;31,9;3185;245;;1;;
27/2/2021;15:13:56;95;1,4;133;32,5;3195;255;;1;;
27/2/2021;15:13:57;95;1,3;123,5;33,1;3200;265;;1;;
27/2/2021;15:13:58;95;1,4;133;32,1;3225;245;;1;;
27/2/2021;15:13:59;95;1,3;123,5;32,7;3195;274;;1;;
27/2/2021;15:14:00;95;1,4;133;32,3;3185;239;;1;;
27/2/2021;15:14:01;95;1,2;114;33,5;3200;246;;1;;
27/2/2021;15:14:02;95;1,4;133;33,1;3195;247;;1;;
27/2/2021;15:14:03;95;1,3;123,5;32,3;3190;250;;1;;
27/2/2021;15:14:04;95;1,2;114;32,7;3200;249;;1;;
27/2/2021;15:14:05;95;1,3;123,5;32,8;3225;247;;1;;
27/2/2021;15:14:06;95;1,3;123,5;32,3;3195;245;;1;;
27/2/2021;15:14:07;95;1,4;133;32,7;3185;255;;1;;
27/2/2021;15:14:08;95;1,2;114;32,8;3200;265;;1;;
27/2/2021;15:14:09;95;1,4;133;32,3;3195;245;;1;;
27/2/2021;15:14:10;95;1,2;114;32,7;3190;274;;1;;
27/2/2021;15:14:11;95;1,4;133;32,8;3185;239;;1;;
27/2/2021;15:14:12;95;1,3;123,5;32,5;3195;246;;1;;
27/2/2021;15:14:13;95;1,2;114;33,1;3200;247;;1;;
27/2/2021;15:14:14;95;1,3;123,5;32,1;3225;250;;1;;
27/2/2021;15:14:15;95;1,1;104,5;32,7;3195;249;;1;;
27/2/2021;15:14:16;95;1,4;133;33,5;3200;247;;1;;
27/2/2021;15:14:17;95;1,2;114;33,1;3195;245;;1;;
27/2/2021;15:14:18;95;1,4;133;32,3;3195;255;;1;;
27/2/2021;15:14:19;95;1,3;123,5;32,7;3185;265;;1;;
27/2/2021;15:14:20;95;1,2;114;32,8;3200;245;;1;;
27/2/2021;15:14:21;95;1,3;123,5;32,3;3195;274;;1;;
27/2/2021;15:14:22;95;1,3;123,5;32,7;3190;239;;1;;
27/2/2021;15:14:23;95;1,4;133;32,8;3185;246;;1;;
27/2/2021;15:14:24;95;1,2;114;32,3;3195;247;;1;;
27/2/2021;15:14:25;95;1,3;123,5;32,7;3200;250;;1;;
27/2/2021;15:14:26;95;1,4;133;32,8;3225;249;;1;;
27/2/2021;15:14:27;95;1,3;123,5;32,5;3195;247;;1;;
27/2/2021;15:14:28;95;1,4;133;33,1;3200;245;;1;;
27/2/2021;15:14:29;95;1,2;114;32,1;3195;255;;1;;
27/2/2021;15:14:30;95;1,4;133;32,9;3200;265;;1;;
27/2/2021;15:14:31;95;1,3;123,5;31,9;3250;245;;1;;
27/2/2021;15:14:32;95;1,2;114;32,5;3200;274;;1;;
27/2/2021;15:14:33;95;1,3;123,5;33,1;3225;249;;1;;
27/2/2021;15:14:34;95;1,3;123,5;32,1;3195;247;;1;;
27/2/2021;15:14:35;95;1,4;133;32,7;3185;245;;1;;
27/2/2021;15:14:36;95;1,2;114;32,3;3200;255;;1;;
27/2/2021;15:14:37;95;1,4;133;31,7;3195;265;;1;;
27/2/2021;15:14:38;95;1,2;114;33,5;3190;245;;1;;
27/2/2021;15:14:39;95;1,4;133;33,1;3185;274;;1;;
27/2/2021;15:14:40;95;1,3;123,5;32,3;3195;239;;1;;
27/2/2021;15:14:41;95;1,2;114;32,7;3200;246;;1;;
27/2/2021;15:14:42;95;1,3;123,5;32,8;3225;247;;1;;
27/2/2021;15:14:43;95;1,2;114;32,3;3195;250;;1;;
27/2/2021;15:14:44;95;1,4;133;32,7;3185;249;;1;;
27/2/2021;15:14:45;95;1,3;123,5;32,8;3200;247;;1;;
27/2/2021;15:14:46;95;1,2;114;32,3;3195;245;;1;;
27/2/2021;15:14:47;95;1,4;133;32,7;3190;255;;1;;
27/2/2021;15:14:48;95;1,3;123,5;32,8;3200;265;;1;;
27/2/2021;15:14:49;95;1,4;133;32,5;3225;245;;1;;
27/2/2021;15:14:50;95;1,3;123,5;33,1;3195;274;;1;;
27/2/2021;15:14:51;95;1,4;133;32,1;3185;239;;1;;
27/2/2021;15:14:52;95;1,2;114;32,7;3200;246;;1;;
27/2/2021;15:14:53;95;1,4;133;33,5;3195;247;;1;;
27/2/2021;15:14:54;95;1,3;123,5;33,1;3190;250;;1;;
27/2/2021;15:14:55;95;1,2;114;32,3;3185;249;;1;;
27/2/2021;15:14:56;95;1,3;123,5;32,7;3195;247;;1;;
27/2/2021;15:14:57;95;1,3;123,5;32,8;3200;249;;1;;
27/2/2021;15:14:58;95;1,4;133;32,3;3225;247;;1;;
27/2/2021;15:14:59;95;1,2;114;32,7;3195;245;;1;;
27/2/2021;15:15:00;95;1,4;133;32,8;3185;255;;1;;
27/2/2021;15:15:01;95;1,2;114;32,3;3200;265;;1;;
27/2/2021;15:15:02;95;1,4;133;32,7;3195;245;;1;;
27/2/2021;15:15:03;95;1,3;123,5;32,8;3190;274;;1;;
27/2/2021;15:15:04;95;1,2;114;32,5;3200;239;;1;;
27/2/2021;15:15:05;95;1,3;123,5;33,1;3225;246;;1;;
27/2/2021;15:15:06;95;1,1;104,5;32,1;3195;247;;1;;
27/2/2021;15:15:07;95;1,4;133;32,8;3185;250;;1;;
27/2/2021;15:15:08;95;1,2;114;31,8;3200;249;;1;;
27/2/2021;15:15:09;95;1,4;133;33,5;3200;247;;1;;
27/2/2021;15:15:10;95;1,3;123,5;33,1;3250;245;;1;;
27/2/2021;15:15:11;95;1,2;114;32,3;3200;255;;1;;
27/2/2021;15:15:12;95;1,3;123,5;32,7;3225;265;;1;;
27/2/2021;15:15:13;95;1,3;123,5;32,8;3195;249;;1;;
27/2/2021;15:15:14;95;1,4;133;32,3;3185;247;;1;;
27/2/2021;15:15:15;95;1,2;114;32,7;3200;245;;1;;
27/2/2021;15:15:16;95;1,3;123,5;32,8;3195;255;;1;;
27/2/2021;15:15:17;95;1,4;133;32,3;3190;265;;1;;
27/2/2021;15:15:18;95;1,3;123,5;32,7;3185;245;;1;;
27/2/2021;15:15:19;95;1,2;114;32,8;3195;274;;1;;
27/2/2021;15:15:20;95;1,4;133;32,5;3200;239;;1;;
27/2/2021;15:15:21;95;1,2;114;33,1;3225;246;;1;;
27/2/2021;15:15:22;95;1,4;133;32,1;3195;247;;1;;
27/2/2021;15:15:23;95;1,3;123,5;32,7;3185;250;;1;;
27/2/2021;15:15:24;95;1,2;114;33,5;3200;249;;1;;
27/2/2021;15:15:25;95;1,3;123,5;33,1;3195;247;;1;;
27/2/2021;15:15:26;95;1,2;114;32,3;3190;245;;1;;
27/2/2021;15:15:27;95;1,4;133;32,7;3200;255;;1;;
27/2/2021;15:15:28;95;1,2;114;32,8;3225;265;;1;;
27/2/2021;15:15:29;95;1,4;133;32,3;3195;245;;1;;
27/2/2021;15:15:30;95;1,3;123,5;32,7;3185;274;;1;;
27/2/2021;15:15:31;95;1,2;114;32,8;3200;239;;1;;
27/2/2021;15:15:32;95;1,3;123,5;32,3;3195;246;;1;;
27/2/2021;15:15:33;95;1,4;133;32,7;3190;247;;1;;
27/2/2021;15:15:34;95;1,3;123,5;32,8;3185;250;;1;;
27/2/2021;15:15:35;95;1,2;114;32,5;3195;249;;1;;
27/2/2021;15:15:36;95;1,4;133;33,1;3200;247;;1;;
27/2/2021;15:15:37;95;1,2;114;32,1;3225;245;;1;;
27/2/2021;15:15:38;95;1,4;133;32,1;3195;255;;1;;
27/2/2021;15:15:39;95;1,3;123,5;32,7;3200;265;;1;;
27/2/2021;15:15:40;95;1,2;114;32,3;3195;245;;1;;
27/2/2021;15:15:41;95;1,3;123,5;33,5;3185;274;;1;;
27/2/2021;15:15:42;95;1,4;133;33,1;3195;239;;1;;
27/2/2021;15:15:43;95;1,2;114;32,3;3200;246;;1;;
27/2/2021;15:15:44;95;1,4;133;32,7;3225;247;;1;;
27/2/2021;15:15:45;95;1,3;123,5;32,8;3195;250;;1;;
27/2/2021;15:15:46;95;1,2;114;32,3;3185;249;;1;;
27/2/2021;15:15:47;95;1,3;123,5;32,7;3200;247;;1;;
27/2/2021;15:15:48;95;1,4;133;32,8;3195;245;;1;;
27/2/2021;15:15:49;95;1,2;114;32,3;3190;255;;1;;
27/2/2021;15:15:50;95;1,4;133;32,7;3200;265;;1;;
27/2/2021;15:15:51;95;1,3;123,5;32,8;3225;245;;1;;
27/2/2021;15:15:52;95;1,2;114;32,5;3195;274;;1;;
27/2/2021;15:15:53;95;1,3;123,5;33,1;3185;239;;1;;
27/2/2021;15:15:54;95;1,2;114;32,1;3200;246;;1;;
27/2/2021;15:15:55;95;1,4;133;32,7;3200;247;;1;;
27/2/2021;15:15:56;95;1,3;123,5;33,5;3250;250;;1;;
27/2/2021;15:15:57;95;1,4;133;33,1;3200;249;;1;;
27/2/2021;15:15:58;95;1,2;114;32,3;3225;247;;1;;
27/2/2021;15:15:59;95;1,4;133;32,7;3195;245;;1;;
27/2/2021;15:16:00;95;1,3;123,5;32,8;3185;255;;1;;
27/2/2021;15:16:01;95;1,2;114;32,3;3200;265;;1;;
27/2/2021;15:16:02;95;1,3;123,5;32,7;3195;245;;1;;
27/2/2021;15:16:03;95;1,2;114;32,8;3190;274;;1;;
27/2/2021;15:16:04;95;1,4;133;32,3;3185;239;;1;;
27/2/2021;15:16:05;95;1,3;123,5;32,7;3195;246;;1;;
27/2/2021;15:16:06;95;1,2;114;32,8;3200;247;;1;;
27/2/2021;15:16:07;95;1,1;104,5;32,5;3225;250;;1;;
27/2/2021;15:16:08;95;1,4;133;33,1;3195;249;;1;;
27/2/2021;15:16:09;95;1,2;114;32,1;3185;247;;1;;
27/2/2021;15:16:10;95;1,4;133;32,5;3200;245;;1;;
27/2/2021;15:16:11;95;1,3;123,5;32,7;3195;255;;1;;
27/2/2021;15:16:12;95;1,2;114;32,8;3190;265;;1;;
27/2/2021;15:16:13;95;1,3;123,5;33,5;3200;245;;1;;
27/2/2021;15:16:14;95;1,1;104,5;33,1;3225;274;;1;;
27/2/2021;15:16:15;95;1,1;104,5;32,3;3195;239;;1;;
27/2/2021;15:16:16;95;1,4;133;32,7;3185;246;;1;;
27/2/2021;15:16:17;95;1,4;133;32,8;3200;247;;1;;
27/2/2021;15:16:18;95;1,2;114;32,3;3195;250;;1;;
27/2/2021;15:16:19;95;1,4;133;32,7;3190;249;;1;;
27/2/2021;15:16:20;95;1,3;123,5;32,8;3185;247;;1;;
27/2/2021;15:16:21;95;1,2;114;32,3;3195;245;;1;;
27/2/2021;15:16:22;95;1,4;133;32,7;3200;255;;1;;
27/2/2021;15:16:23;95;1,2;114;32,8;3225;265;;1;;
27/2/2021;15:16:24;95;1,4;133;32,5;3195;249;;1;;
27/2/2021;15:16:25;95;1,3;123,5;33,1;3200;247;;1;;
27/2/2021;15:16:26;95;1,2;114;32,1;3195;245;;1;;
27/2/2021;15:16:27;95;1,3;123,5;32,7;3190;255;;1;;
27/2/2021;15:16:28;95;1,3;123,5;33,5;3185;265;;1;;
27/2/2021;15:16:29;95;1,2;114;33,1;3195;245;;1;;
27/2/2021;15:16:30;95;1,1;104,5;32,3;3200;274;;1;;
27/2/2021;15:16:31;95;1,4;133;32,7;3225;239;;1;;
27/2/2021;15:16:32;95;1,2;114;32,8;3195;246;;1;;
27/2/2021;15:16:33;95;1,4;133;32,3;3200;247;;1;;
27/2/2021;15:16:34;95;1,3;123,5;32,7;3195;250;;1;;
27/2/2021;15:16:35;95;1,2;114;32,8;3190;249;;1;;
27/2/2021;15:16:36;95;1,3;123,5;32,3;3185;247;;1;;
27/2/2021;15:16:37;95;1,2;114;47,5;2800;245;;1;;
27/2/2021;15:16:38;85;3,1;263,5;46,3;2775;255;;;1;
27/2/2021;15:16:39;85;2,9;246,5;45,1;2725;265;;;1;
27/2/2021;15:16:40;85;2,8;238;46,7;2825;245;;;1;
27/2/2021;15:16:41;85;2,7;229,5;49,3;2795;274;;;1;
27/2/2021;15:16:42;85;2,9;246,5;45,5;2825;239;;;1;
27/2/2021;15:16:43;85;2,7;229,5;47,5;2800;246;;;1;
27/2/2021;15:16:44;85;2,9;246,5;46,3;2775;247;;;1;
27/2/2021;15:16:45;85;3,1;263,5;45,1;2725;250;;;1;
27/2/2021;15:16:46;85;3,1;263,5;46,7;2795;249;;;1;
27/2/2021;15:16:47;85;3,1;263,5;49,3;2815;247;;;1;
27/2/2021;15:16:48;85;3,1;263,5;47,5;2825;245;;;1;
27/2/2021;15:16:49;85;3,1;263,5;46,3;2795;255;;;1;
27/2/2021;15:16:50;85;2,9;246,5;45,1;2825;265;;;1;
27/2/2021;15:16:51;85;2,7;229,5;46,7;2800;245;;;1;
27/2/2021;15:16:52;85;3,1;263,5;49,3;2800;274;;;1;
27/2/2021;15:16:53;85;2,9;246,5;45,5;2775;310;;;1;
27/2/2021;15:16:54;85;2,8;238;47,5;2725;305;;;1;
27/2/2021;15:16:55;85;2,7;229,5;46,3;2795;301;;;1;
27/2/2021;15:16:56;85;2,9;246,5;45,1;2815;303;;;1;
27/2/2021;15:16:57;85;2,7;229,5;46,7;2825;295;;;1;
27/2/2021;15:16:58;85;2,9;246,5;49,3;2795;275;;;1;
27/2/2021;15:16:59;85;3,1;263,5;47,5;2825;301;;;1;
27/2/2021;15:17:00;85;3,1;263,5;46,3;2800;303;;;1;
27/2/2021;15:17:01;85;2,9;246,5;45,1;2775;295;;;1;
27/2/2021;15:17:02;85;2,9;246,5;46,7;2825;275;;;1;
27/2/2021;15:17:03;85;2,9;246,5;49,3;2800;300;;;1;
27/2/2021;15:17:04;85;2,5;212,5;45,5;2775;395;;;1;
27/2/2021;15:17:05;85;2,6;221;47,5;2725;295;;;1;
27/2/2021;15:17:06;85;2,6;221;46,3;2795;289;;;1;
27/2/2021;15:17:07;85;2,7;229,5;45,1;2815;295;;;1;
27/2/2021;15:17:08;85;2,8;238;46,7;2825;300;;;1;
27/2/2021;15:17:09;85;3,1;263,5;49,3;2795;310;;;1;
27/2/2021;15:17:10;85;2,9;246,5;47,5;2825;395;;;1;
27/2/2021;15:17:11;85;2,8;238;46,3;2800;295;;;1;
27/2/2021;15:17:12;85;2,7;229,5;45,1;2800;289;;;1;
27/2/2021;15:17:13;85;2,9;246,5;46,7;2775;295;;;1;
27/2/2021;15:17:14;85;2,7;229,5;49,3;2725;300;;;1;
27/2/2021;15:17:15;85;2,9;246,5;45,5;2795;310;;;1;
27/2/2021;15:17:16;85;3,1;263,5;47,5;2815;305;;;1;
27/2/2021;15:17:17;85;3,1;263,5;46,3;2825;301;;;1;
27/2/2021;15:17:18;85;2,8;238;45,1;2795;303;;;1;
27/2/2021;15:17:19;85;3,1;263,5;46,7;2825;295;;;1;
27/2/2021;15:17:20;85;2,9;246,5;49,3;2800;275;;;1;
27/2/2021;15:17:21;85;2,8;238;47,5;2775;301;;;1;
27/2/2021;15:17:22;85;2,7;229,5;46,3;2725;303;;;1;
27/2/2021;15:17:23;85;2,9;246,5;45,1;2825;295;;;1;
27/2/2021;15:17:24;85;2,7;229,5;46,7;2795;275;;;1;
27/2/2021;15:17:25;85;2,9;246,5;49,3;2825;300;;;1;
27/2/2021;15:17:26;85;3,1;263,5;45,5;2800;295;;;1;
27/2/2021;15:17:27;85;3,1;263,5;47,5;2775;300;;;1;
27/2/2021;15:17:28;85;3,1;263,5;46,3;2725;310;;;1;
27/2/2021;15:17:29;85;2,9;246,5;45,1;2795;305;;;1;
27/2/2021;15:17:30;85;2,7;229,5;46,7;2815;301;;;1;
27/2/2021;15:17:31;85;2,5;212,5;49,3;2825;303;;;1;
27/2/2021;15:17:32;85;2,6;221;47,5;2825;295;;;1;
27/2/2021;15:17:33;85;2,1;178,5;46,3;2795;275;;;1;
27/2/2021;15:17:34;85;2,6;221;45,1;2825;301;;;1;
27/2/2021;15:17:35;85;2,8;238;46,7;2800;303;;;1;
27/2/2021;15:17:36;85;2,7;229,5;49,3;2775;295;;;1;
27/2/2021;15:17:37;85;2,8;238;45,5;2725;275;;;1;
27/2/2021;15:17:38;85;2,8;238;47,5;2825;300;;;1;
27/2/2021;15:17:39;85;2,7;229,5;46,3;2795;395;;;1;
27/2/2021;15:17:40;85;2,9;246,5;45,1;2825;295;;;1;
27/2/2021;15:17:41;85;2,9;246,5;46,7;2800;289;;;1;
27/2/2021;15:17:42;85;2,9;246,5;49,3;2775;295;;;1;
27/2/2021;15:17:43;85;2,5;212,5;47,5;2725;300;;;1;
27/2/2021;15:17:44;85;2,6;221;46,3;2795;310;;;1;
27/2/2021;15:17:45;85;2,6;221;45,1;2815;395;;;1;
27/2/2021;15:17:46;85;2,7;229,5;46,7;2825;295;;;1;
27/2/2021;15:17:47;85;2,8;238;49,3;2795;289;;;1;
27/2/2021;15:17:48;85;3,1;263,5;45,5;2825;295;;;1;
27/2/2021;15:17:49;85;2,9;246,5;47,5;2800;300;;;1;
27/2/2021;15:17:50;85;2,7;229,5;46,3;2800;310;;;1;
27/2/2021;15:17:51;85;3,1;263,5;45,1;2775;305;;;1;
27/2/2021;15:17:52;85;2,9;246,5;46,7;2725;301;;;1;
27/2/2021;15:17:53;85;2,8;238;49,3;2795;303;;;1;
27/2/2021;15:17:54;85;2,7;229,5;47,5;2815;289;;;1;
27/2/2021;15:17:55;85;2,9;246,5;46,3;2825;295;;;1;
27/2/2021;15:17:56;85;2,7;229,5;45,1;2795;300;;;1;
27/2/2021;15:17:57;85;2,9;246,5;46,7;2775;310;;;1;
27/2/2021;15:17:58;85;3,1;263,5;49,3;2725;305;;;1;
27/2/2021;15:17:59;85;3,1;263,5;45,5;2795;301;;;1;
27/2/2021;15:18:00;85;2,9;246,5;47,5;2815;303;;;1;
27/2/2021;15:18:01;85;2,9;246,5;46,3;2825;295;;;1;
27/2/2021;15:18:02;85;2,9;246,5;45,1;2825;275;;;1;
27/2/2021;15:18:03;85;2,5;212,5;46,7;2795;300;;;1;
27/2/2021;15:18:04;85;2,6;221;49,3;2825;395;;;1;
27/2/2021;15:18:05;85;2,6;221;47,5;2800;295;;;1;
27/2/2021;15:18:06;85;2,7;229,5;46,3;2775;289;;;1;
27/2/2021;15:18:07;85;2,8;238;45,1;2725;295;;;1;
27/2/2021;15:18:08;85;3,1;263,5;46,7;2825;300;;;1;
27/2/2021;15:18:09;85;2,9;246,5;49,3;2795;310;;;1;
27/2/2021;15:18:10;85;2,8;238;45,5;2825;305;;;1;
27/2/2021;15:18:11;85;2,7;229,5;47,5;2800;301;;;1;
27/2/2021;15:18:12;85;2,9;246,5;46,3;2775;303;;;1;
27/2/2021;15:18:13;85;2,7;229,5;45,1;2725;295;;;1;
27/2/2021;15:18:14;85;2,9;246,5;46,7;2795;275;;;1;
27/2/2021;15:18:15;85;3,1;263,5;49,3;2815;301;;;1;
27/2/2021;15:18:16;85;3,1;263,5;47,5;2825;303;;;1;
27/2/2021;15:18:17;85;2,8;238;46,3;2795;295;;;1;
27/2/2021;15:18:18;85;3,1;263,5;45,1;2825;275;;;1;
27/2/2021;15:18:19;85;2,8;238;46,7;2800;300;;;1;
27/2/2021;15:18:20;85;3,1;263,5;49,3;2800;395;;;1;
27/2/2021;15:18:21;85;2,9;246,5;45,5;2800;295;;;1;
27/2/2021;15:18:22;85;2,7;229,5;47,5;2775;289;;;1;
27/2/2021;15:18:23;85;3,1;263,5;46,3;2725;295;;;1;
27/2/2021;15:18:24;85;2,9;246,5;45,1;2795;300;;;1;
27/2/2021;15:18:25;85;2,8;238;46,7;2815;310;;;1;
27/2/2021;15:18:26;85;2,7;229,5;49,3;2825;395;;;1;
27/2/2021;15:18:27;85;2,9;246,5;47,5;2825;295;;;1;
27/2/2021;15:18:28;85;2,7;229,5;46,3;2795;289;;;1;
27/2/2021;15:18:29;85;2,9;246,5;45,1;2825;295;;;1;
27/2/2021;15:18:30;85;3,1;263,5;46,7;2800;300;;;1;
27/2/2021;15:18:31;85;3,1;263,5;49,3;2775;310;;;1;
27/2/2021;15:18:32;85;2,9;246,5;45,5;2725;305;;;1;
27/2/2021;15:18:33;85;2,9;246,5;47,5;2825;301;;;1;
27/2/2021;15:18:34;85;2,9;246,5;46,3;2795;303;;;1;
27/2/2021;15:18:35;85;2,5;212,5;45,1;2825;295;;;1;
27/2/2021;15:18:36;85;2,6;221;46,7;2800;275;;;1;
27/2/2021;15:18:37;85;2,6;221;49,3;2775;301;;;1;
27/2/2021;15:18:38;85;2,7;229,5;47,5;2725;310;;;1;
27/2/2021;15:18:39;85;2,8;238;46,3;2795;395;;;1;
27/2/2021;15:18:40;85;3,1;263,5;45,1;2815;295;;;1;
27/2/2021;15:18:41;85;2,9;246,5;46,7;2825;289;;;1;
27/2/2021;15:18:42;85;2,8;238;49,3;2795;295;;;1;
27/2/2021;15:18:43;85;2,7;229,5;45,5;2825;300;;;1;
27/2/2021;15:18:44;85;2,9;246,5;47,5;2800;310;;;1;
27/2/2021;15:18:45;85;2,7;229,5;46,3;2800;305;;;1;
27/2/2021;15:18:46;85;2,9;246,5;45,1;2775;301;;;1;
27/2/2021;15:18:47;85;3,1;263,5;46,7;2725;303;;;1;
27/2/2021;15:18:48;85;3,1;263,5;49,3;2795;295;;;1;
27/2/2021;15:18:49;85;2,8;238;45,1;2815;275;;;1;
27/2/2021;15:18:50;85;3,1;263,5;47,5;2825;301;;;1;
27/2/2021;15:18:51;85;2,9;246,5;46,3;2795;303;;;1;
27/2/2021;15:18:52;85;2,9;246,5;45,1;2775;295;;;1;
27/2/2021;15:18:53;85;2,9;246,5;46,7;2725;275;;;1;
27/2/2021;15:18:54;85;3,1;263,5;49,3;2795;300;;;1;
27/2/2021;15:18:55;85;2,9;246,5;45,5;2815;295;;;1;
27/2/2021;15:18:56;85;2,8;238;47,5;2825;300;;;1;
27/2/2021;15:18:57;85;2,7;229,5;46,3;2825;310;;;1;
27/2/2021;15:18:58;85;2,9;246,5;45,1;2795;305;;;1;
27/2/2021;15:18:59;85;2,7;229,5;46,7;2825;301;;;1;
27/2/2021;15:19:00;85;2,9;246,5;49,3;2795;303;;;1;
27/2/2021;15:19:01;85;3,1;263,5;47,5;2825;295;;;1;
27/2/2021;15:19:02;85;3,1;263,5;46,3;2800;275;;;1;
27/2/2021;15:19:03;85;3,1;263,5;45,1;2775;301;;;1;
27/2/2021;15:19:04;85;3,1;263,5;46,7;2725;303;;;1;
27/2/2021;15:19:05;85;3,1;263,5;49,3;2825;295;;;1;
27/2/2021;15:19:06;85;2,9;246,5;45,5;2795;275;;;1;
27/2/2021;15:19:07;85;2,7;229,5;47,5;2825;300;;;1;
27/2/2021;15:19:08;85;3,1;263,5;46,3;2800;395;;;1;
27/2/2021;15:19:09;85;2,9;246,5;45,1;2775;295;;;1;
27/2/2021;15:19:10;85;2,8;238;46,7;2725;289;;;1;
27/2/2021;15:19:11;85;2,7;229,5;49,3;2795;295;;;1;
27/2/2021;15:19:12;85;2,9;246,5;47,5;2815;300;;;1;
27/2/2021;15:19:13;85;2,7;229,5;46,3;2825;310;;;1;
27/2/2021;15:19:14;85;2,9;246,5;45,1;2795;395;;;1;
27/2/2021;15:19:15;85;3,1;263,5;46,7;2825;295;;;1;
